City,Region,Longitude,Latitude,tif_count_2000,tif_count_2021,Area,Brightness,Elevation,Human Modification,2000 Population,2021 Population,Population Change,Crop Land,Grazing Land,Road Density,BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter,Cluster,PC1,PC2,Baseline_Stability,Stability
Kaiapoi,POLYNESIA,172.6511111,-43.37833333,15.00000001,15.00000001,17.76092367,0.546829934,162.888,0.613692368,671.9999999,9395.999986,8723.999986,0.087949476,0.269447529,2521.600002,11.84888884,9.993333182,49.16005504,385.4793885,22.04000003,1.713333336,20.32666664,10.0355555,15.28777795,16.36777776,6.868888886,669.8,69.33333333,45.26666667,15.13054752,183.6666667,148.4666667,149.4666667,180.4,C,-1.3737988137604393,-1.4801310482017684,0.8307968127490041,0.8355274494237556
Kaifeng,ASIA,114.5682826,34.60010576,6272.733368,6272.733368,6557.644975,0.19202509,66.02633576,0.757995407,4167046.194,4140151.935,-26894.25899,0.410763875,0.12477397,529.4213928,14.41471569,10.62476277,29.4119083,979.3164317,31.41627132,-4.707498898,36.12377031,24.75807835,1.857274001,26.13018579,1.857274001,649.8451956,169.1446002,8.334693622,89.77734546,368.2266756,29.84140202,363.4845141,29.84140202,E,-0.9699035109938119,1.4587792816801846,0.3726315789473685,0.44982766818698355
Kailu,ASIA,121.2009259,43.56944444,9.000000001,9.000000001,10.68883377,0.017031408,236.312,0.607815681,983.0,2951.999988,1968.999988,0.227505645,0.240755624,0.0,6.985648261,12.59351889,26.68747351,1328.594496,28.7888883,-18.39999962,47.18888601,22.49814818,-10.1555553,22.49814818,-10.1555553,410.1111111,130.0,1.333333336,117.889328,290.0,5.333333336,290.0,5.333333336,A,-3.3877702707708233,1.6668345706553513,1.0,0.9898976023906771
Kaka,ASIA,59.61538462,37.3525641,25.99999999,25.99999999,28.1453923,0.912647302,473.806,0.742188058,3046.999998,35490.99993,32443.99994,0.271691009,0.159974184,1204.307692,16.43862159,12.3676281,31.30735155,1017.781642,38.13461539,-1.369230738,39.50384683,9.851923172,29.28525646,29.28525646,3.924359019,219.9230769,39.76923077,1.115384616,69.28322249,103.6153846,7.115384616,7.115384616,81.80769231,D,-1.5237520708407137,2.63792585988818,0.7653271028037384,0.765556318890414
Kakamega,AFRICA,34.59188719,0.221962028,1427.846535,1427.846535,1228.754792,0.005399857,1477.531,0.750088498,978730.4993,1202781.255,224050.7555,0.618671355,0.285249205,691.2934452,20.98083434,12.08425241,82.64105698,71.47807099,28.73567798,14.11131107,14.62436692,21.12228127,21.62661002,21.86859007,20.0537212,1822.71653,266.537705,61.9472396,39.49757745,678.8635883,255.8647207,316.2185185,455.078298,N,3.357160029030941,-1.2509565960418154,0.9688965517241386,0.9817515285868097
Kakinada,ASIA,81.89641476,16.96754632,5049.884749,5049.884749,4543.419697,0.131142648,108.9482574,0.742349002,2693272.668,4963094.545,2269821.877,0.564463881,0.031560216,494.7501812,27.92820267,8.912388349,48.28613729,271.4798563,37.36103533,18.90905393,18.4519814,28.48276922,25.16459435,31.37029498,24.46333152,1141.571145,267.2376377,2.79485031,101.600116,639.6588036,16.47141189,209.9504085,33.94466674,K,3.4889270529522056,2.2479815312794247,0.5945370370370369,0.7612670276952892
Kakonko,AFRICA,30.99166667,-3.249122807,19.0,19.0,16.37698817,4.47e-05,1326.292237,0.534691419,1379.999996,15253.99996,13873.99996,0.384049314,0.196222854,173.2631578,21.42916639,11.02236838,72.54267964,47.74830165,29.19999986,14.00526323,15.19473663,21.17719299,21.22368411,22.10087726,21.06842101,969.2631579,174.3684211,0.421052633,72.89494605,428.6842105,12.78947368,98.10526316,82.05263158,F,1.8420759079237765,1.497160067708154,0.7379746835443041,0.6729862596234116
Kaktovik,NORTH AMERICA,-143.6333333,70.13333333,1.0,1.0,2.531790044,0.300231607,1.659,0.357465103,0.0,8.999999962,8.999999962,0.0,0.0,0.0,-11.13749981,8.908333779,19.97384071,1349.752686,11.89999962,-32.70000076,44.59999848,5.616666795,-23.53333282,5.616666795,-26.45000076,108.0,21.0,3.0,60.45283507,51.0,9.000000009,51.0,13.0,A,-7.992909522783187,-1.4433552398100093,1.0,0.9992714840964382
Kalachinsk,ASIA,74.56861111,55.05555556,30.0,30.0,45.06784032,0.411972867,105.533,0.651923468,22251.99999,12609.99998,-9642.000009,0.197862206,0.064563969,329.6666664,1.339722288,10.69666662,22.70091165,1382.182507,25.77333304,-21.34666608,47.11999817,17.75277767,-13.96388874,17.75277767,-15.98833297,352.7333333,56.96666667,12.0,51.83747228,159.4333333,40.56666667,159.4333333,47.2,A,-5.015708931007567,0.0359916430474212,1.0,0.9991045772479079
Kalamata,EUROPE,22.06332021,37.05137795,61.99999997,64.99999997,70.08274635,0.996501895,585.818846,0.724022407,64887.99996,58234.99997,-6652.999992,0.045993268,0.126308958,3041.492307,17.13513896,10.3419445,39.81551393,600.554954,31.39166679,5.421666741,25.97000033,11.67972234,24.76472222,24.76472222,10.36972221,726.3,134.5333333,5.349999999,77.52799873,365.45,23.23333333,23.23333333,330.0833333,D,-0.3336172530951757,0.8294355409402538,0.7653271028037384,0.7519853565744881
Kalamazoo,NORTH AMERICA,-85.59758772,42.26587171,304.0,304.0,353.4880638,1.419234423,253.681,0.699242432,161628.0,184704.9999,23076.99998,0.118664752,0.053474289,6143.805921,9.235485234,11.35989588,29.72410467,999.6795315,28.99013157,-9.227631629,38.21776314,20.21732453,-2.067324556,21.26732458,-3.488706152,927.9572368,101.6184211,41.29934211,24.20546926,289.7105263,155.2861842,282.4473684,161.4868421,B,-2.5854021952260777,-1.1804566615479624,0.651253561253561,0.6926262703588665
Kalemie,AFRICA,29.18611111,-5.920833333,18.0,18.0,15.57323108,0.109133197,918.558,0.784490913,180504.9999,145054.9999,-35449.99998,0.110920495,0.275215011,408.9444442,22.97384273,10.76249986,73.79579247,76.32790672,29.45555539,14.86666674,14.58888865,23.04814837,21.81759251,23.52314822,21.81759251,1083.666667,197.0,1.722222223,77.31864166,458.6666667,14.27777778,445.8333333,14.27777778,J,2.245424958820704,1.0316469726365094,0.39072847682119216,0.6665788605457833
Kalgoorlie,AUSTRALIA,121.4675926,-30.75462963,36.0,36.0,36.05151827,0.774635517,382.396,0.706437493,5272.999989,29200.99998,23927.99999,0.0,0.0,443.0277778,18.67337974,13.20925922,46.48863284,552.0885451,33.79722203,5.383333312,28.41388861,15.31527779,18.474537,25.40138891,11.72361096,284.8055556,31.05555556,14.69444444,22.16864644,86.58333333,51.63888889,67.61111111,79.75,D,-0.9884645451208743,1.1608800302590758,0.7653271028037384,0.7506718158198054
Kalima,AFRICA,26.43333333,-2.516666667,1.0,1.0,0.861391145,4.06e-06,576.123,0.096732648,205.9999986,4.999999967,-200.9999987,2.59e-05,0.0,0.0,23.69166565,9.583333969,87.92049408,34.56438064,29.0,18.10000038,10.89999962,23.64999962,23.23333359,24.08333206,23.23333359,1965.0,281.0,49.0,44.4805336,729.0,188.0,543.0,188.0,N,3.504476025524324,-1.95287067563894,0.9688965517241386,0.9815651140916629
Kaliningrad,EUROPE,20.4972327,54.71830189,265.0,265.0,394.7813489,2.336042447,55.094,0.74691935,405090.9999,419206.9998,14115.99991,0.074014867,0.028369637,387.3169811,7.813699477,7.033333325,26.82646147,734.1518943,22.05568179,-4.159848441,26.21553039,12.98409092,2.494065667,16.92165396,-1.056060592,792.8219697,84.56060606,40.81439394,26.22842223,251.7613636,127.0492424,231.844697,176.2045455,B,-2.6504054244925026,-2.096888822722993,0.6549572649572649,0.7027861220189262
Kalispell,NORTH AMERICA,-114.309322,48.21200565,59.0,59.0,76.18635576,0.64512117,1362.057,0.601270646,26507.99998,36530.99998,10022.99999,0.087567715,0.094754896,3809.338981,6.887076249,12.94223161,34.8438466,864.795286,28.03898307,-9.103389853,37.14237304,15.25480219,2.301694923,17.61440672,-3.817231647,470.7627119,59.81355932,25.98305085,25.29438507,151.4745763,94.27118644,132.5084746,122.2881356,D,-3.2844991184046455,-0.015693938382891258,0.1336915887850467,0.11727597729042682
Kalisz,EUROPE,18.12013274,51.76150442,113.0,113.0,157.0986592,1.101049663,158.848,0.782966864,134405.0,105213.0,-29192.00002,0.23651371,0.030776285,1493.884956,8.5205015,8.021238939,29.70042985,732.3882986,23.41946899,-3.587610591,27.00707994,17.50486738,0.640117994,17.50486738,-0.425368726,514.9823009,70.00884956,21.59292035,37.23916785,200.1681416,75.51327434,200.1681416,87.61061947,B,-2.53576855379219,-0.8640786515142709,0.6549572649572649,0.6997304635793034
Kalmar,EUROPE,16.32322485,56.69674556,83.99999999,84.99999999,133.2047994,1.244586518,10.735,0.700124058,39427.99997,38163.99997,-1264.000007,0.07818445,0.005674805,3350.870588,7.234935858,7.979700828,30.42405468,669.3095781,22.17564094,-4.04615382,26.22179467,15.05897447,1.811965812,15.94679482,-0.384401709,506.5641026,58.15384615,29.26923077,21.46706664,161.9487179,93.69230769,152.6153846,111.2564103,B,-2.9328227938704146,-1.5226934332191175,0.6549572649572649,0.6957201133505216
Kaluga,EUROPE,36.27382413,54.54994888,163.0,163.0,241.8247729,2.21765805,199.13,0.732350103,368761.9998,237976.9999,-130784.9999,0.046311668,0.028852335,339.7361962,5.104984652,8.517229051,24.99482775,968.6047588,23.23496931,-10.84049077,34.07546,16.88527615,-5.463905965,16.88527615,-6.807566482,632.190184,84.03067485,31.32515337,31.26279212,228.3558282,103.0490798,228.3558282,118.0552147,B,-3.617719949222497,-1.476781324299676,0.5712250712250715,0.655659180493944
Kalyan,ASIA,73.09674949,19.18850503,564.42887,564.42887,514.2841996,1.924365889,365.0948356,0.815752554,5105630.772,5785334.035,679703.2633,0.187062718,0.001166976,2601.211339,27.48870817,10.49984548,53.80780557,217.3854351,36.01976903,16.49855453,19.5212145,28.17572515,25.61840224,30.27821632,24.60084648,2894.846219,1136.642959,1.018668663,154.2979043,2375.479419,3.090545045,534.606496,3.815657013,L,6.879418866204978,-0.4045885514979128,0.8196538461538464,0.763529602245681
Kambove,AFRICA,26.59444444,-10.87222222,3.0,3.0,2.628896769,0.084528803,1246.364,0.83256796,3102.999985,9257.999977,6154.999992,0.220898627,0.038198567,517.0,19.67916616,13.84722233,59.3456281,211.1049093,30.10000038,6.76666673,23.3333346,20.73888906,16.66666667,21.63333384,16.66666667,1223.0,233.3333333,0.0,96.73596955,650.3333333,1.666666666,269.6666667,1.666666666,F,1.158405867510147,1.419207767147466,0.7379746835443041,0.6835292802806795
Kamenka,EUROPE,44.03636364,53.18674242,22.0,22.0,31.59237042,0.221236569,213.0287273,0.782201052,26420.99995,12658.99999,-13761.99997,0.166225185,0.045994639,259.9999998,4.677272775,8.847727342,22.76327567,1131.442793,24.87272713,-13.99545453,38.86818192,18.1712122,-7.688636375,18.1712122,-9.234090935,524.5454545,65.36363636,27.13636364,26.37137422,176.6363636,90.18181818,176.6363636,103.4545455,B,-3.9429297778383705,-0.9224808414146954,0.5712250712250715,0.639540103222166
Kamenna Obi,ASIA,81.325,53.79903846,26.00000001,26.00000001,37.87935741,0.209047586,167.859,0.880503745,37901.99996,29470.00001,-8431.999941,0.13899972,0.097485389,327.8461539,1.741987178,11.00384602,23.00569285,1386.482934,26.3769229,-21.45384598,47.83076961,18.29358974,-12.76794855,18.29358974,-15.42820494,344.2692308,60.07692308,11.30769231,47.61562714,146.1153846,45.92307692,146.1153846,53.76923077,A,-4.971960042862333,0.13181134360874538,1.0,0.9991617318916585
Kamensk Shakhtinskiy,EUROPE,40.25738095,48.31785714,34.99999999,34.99999999,45.28896972,0.892059212,121.169,0.808456183,63460.99989,70940.99987,7479.999971,0.249993993,0.026635652,205.4857143,8.560952404,8.96190488,25.40013945,1025.785833,27.7457143,-7.537142822,35.28285708,19.23047616,-2.880476271,20.9838095,-4.03523815,461.8,54.68571429,25.22857143,23.81215357,152.3428571,89.65714286,142.8571429,106.0857143,B,-3.0273936747942285,-0.44449665758701984,0.5712250712250715,0.6418342372106333
Kamensk Uralskiy,ASIA,61.92282609,56.41363225,184.0,184.0,286.2026715,1.031993778,207.3233098,0.718512036,211632.9999,181256.0,-30376.99987,0.071774384,0.056238186,151.125,2.439175721,9.468297046,22.88995406,1191.008075,24.55326105,-16.81141294,41.36467475,16.99465581,-9.469112334,16.99465581,-12.18170288,461.0923913,84.61956522,13.67391304,56.58514245,213.3858696,50.88043478,213.3858696,60.91304348,A,-4.41244024392019,-0.4485814552500039,1.0,0.9996727590660897
Kamina,AFRICA,24.99506173,-8.734259259,27.00000001,27.00000001,23.50792961,0.022144085,1017.136833,0.687079917,99194.99993,198407.9999,99212.99994,0.082671465,0.114530702,655.6666665,22.96790116,12.26049402,67.66855339,69.19105643,31.92592564,13.80740734,18.11851805,22.84074035,22.22283943,23.67962936,22.15678992,1253.814815,222.8518519,0.0,84.2375217,613.4814815,9.0,151.2222222,14.66666667,J,2.0720317102494783,1.432035163333375,0.39072847682119216,0.5471240058075033
Kamloops,NORTH AMERICA,-120.3555842,50.69570447,97.0,97.0,131.7676038,1.03478972,1105.962,0.626605816,57861.99994,72065.99996,14204.00002,0.037661402,0.073313258,168.8041237,8.244329919,11.6369416,31.89649533,915.0190857,28.13814436,-8.341237104,36.47938156,18.94690718,4.023195863,19.41202746,-3.246735416,314.7319588,40.34020619,13.72164949,30.05514912,105.4536083,45.9072165,105.1134021,71.94845361,D,-3.2412007316681284,0.5286913716806273,0.1336915887850467,0.12019116771498933
Kampala,AFRICA,32.60324497,0.313315052,547.0,547.0,470.732522,0.413896534,1145.708,0.785421593,1320571.0,3308330.999,1987760.0,0.422787042,0.076482056,2286.274223,21.59316725,10.40114256,82.45065758,60.95018126,28.09433268,15.47751369,12.61681899,21.88126141,21.45984157,22.32464956,20.76297994,1341.941499,187.8171846,66.63254113,35.74950242,482.0018282,227.1974406,278.857404,233.274223,J,2.663186839533977,-1.0940264875947023,0.6162251655629132,0.5336743685901629
Kampene,AFRICA,26.6625,-3.591666667,2.000000001,2.000000001,1.724510202,0.0,601.094,0.365281713,83.99999989,19178.99987,19094.99987,0.151666884,0.144445759,188.0000003,24.14999962,10.0999999,86.69625855,31.51182747,29.60000038,17.94999981,11.65000057,24.01666641,23.8083334,24.53333378,23.8083334,1616.0,222.0,24.49999999,50.94031716,622.0,119.5,450.0,119.5,J,3.2590716466862144,-0.5022938435396116,0.8260927152317883,0.7937273734050143
Kampong Cham,ASIA,105.4412698,12.02956349,42.0,42.0,36.95437717,0.095908477,39.53978094,0.702090765,53195.99979,78732.99978,25536.99999,0.486930112,0.11270994,867.6428573,27.6699404,8.508531798,61.91750699,127.0671964,34.50476165,20.76428577,13.74047588,27.53253991,26.36388892,29.35992068,26.08055528,1690.071429,278.9047619,6.476190479,76.05422828,759.5,35.07142858,344.5238095,117.452381,K,4.010615473774046,0.6896420217447677,0.49111111111111105,0.6075384885211843
Kampot,ASIA,104.1757353,10.61911765,34.0,34.0,29.76837665,0.024850691,45.127,0.570309344,20998.99993,59997.99975,38998.99983,0.408314551,0.088547302,928.5294107,27.51274513,7.127941188,64.31174907,85.79665778,33.0970588,22.01470594,11.08235286,27.39411769,26.64411764,28.68382342,26.49852938,3002.500001,555.2352943,21.41176471,77.82175626,1551.5,109.4705882,527.0882354,214.3823529,L,5.882953207522674,-1.65732105690392,0.8196538461538464,0.6927733643556389
Kamsar,AFRICA,-14.59761905,10.66190476,18.99999998,22.99999997,20.14018585,0.297284591,34.693,0.725955378,1868.999997,68044.99987,66175.99987,0.063068327,0.010550579,358.6086956,29.09460808,10.66274503,59.1073099,147.7862387,38.05294104,20.01176475,18.04117629,27.82941224,29.1941176,31.24117672,27.82941224,3065.411765,1036.235294,0.0,136.7392004,2309.411765,0.0,77.29411765,2309.411765,M,8.207551778396054,-2.6302766566172497,0.9589893617021273,0.9344919071166061
Kamyanets-Podilskyy,EUROPE,26.57130952,48.68416667,69.99999999,69.99999999,91.23479938,0.527413892,232.22,0.717592179,201067.9999,102357.9999,-98710.0,0.0,0.0,669.7428569,8.437381009,9.204047652,28.58610341,850.5238987,24.54857164,-7.6485713,32.19714268,16.73214297,-1.400952344,18.44523828,-2.437857069,584.3714286,92.92857143,27.71428571,45.19954077,244.5714286,88.14285714,237.2,94.54285714,B,-2.913043470354586,-0.965969590822836,0.5712250712250715,0.6441945191971085
Kamyshin,EUROPE,45.40106383,50.09698582,47.0,47.0,63.04494185,1.648117378,132.136,0.743279453,107740.9998,85817.9999,-21922.99992,0.065821227,0.100301274,261.5106385,7.167287177,8.53705672,21.50646108,1188.010298,28.06170212,-11.62978724,39.69148928,21.2982269,-0.822695029,21.5156028,-7.278014203,383.4468085,45.61702128,21.53191489,22.28447078,118.3404255,69.34042553,118.3404255,90.82978723,B,-3.6538737969491457,-0.28858306117362653,0.5712250712250715,0.6394779948328912
Kanab,NORTH AMERICA,-112.53,37.05166667,5.000000002,5.000000002,5.391043932,0.093835852,2158.214,0.501702719,646.9999995,2198.999998,1551.999998,0.128359118,0.263552851,833.0,12.7208334,17.35833321,43.94486771,819.3572144,34.51999893,-4.980000019,39.49999924,4.78666668,16.02666645,23.22666664,3.193333245,363.8,48.8,10.0,35.42214966,133.6,51.2,74.6,109.8,D,-2.3288227851588204,2.185155284576837,0.7653271028037384,0.7459181081621944
Kananga,AFRICA,22.41729651,-5.89244186,172.0,172.0,148.8032618,0.001930734,588.09,0.826983561,1427113.999,929065.9997,-498047.9994,0.148920371,0.192748828,364.4418605,24.8344962,10.76812014,79.74925764,39.47371658,31.63546529,18.13255824,13.50290705,24.64176364,24.61075577,25.38740319,24.52829464,1547.848837,236.2790698,10.02906977,56.95222449,610.0058139,83.07558139,435.4593023,428.7674419,J,3.4562914566274654,-0.11262526306665901,0.8260927152317883,0.8023768256644072
Kanash,EUROPE,47.48953488,55.51608527,42.99999999,42.99999999,65.35094763,0.754519365,143.694,0.721941732,53152.99996,39284.99997,-13867.99999,0.160069189,0.04724567,174.3488373,3.44292639,7.904069712,20.4457256,1137.051891,23.39767425,-15.26046516,38.65813943,17.05503881,-9.272480565,17.05503881,-10.65697663,482.8372093,65.79069767,19.41860465,40.43551015,187.255814,63.62790698,187.255814,70.41860465,A,-4.262372753707555,-0.8745735731053622,1.0,0.9992076844646502
Kanazawa,ASIA,136.6258333,36.57100694,239.9999999,239.9999999,257.1509145,1.20843568,261.374,0.859360576,609418.9995,531077.9997,-78340.99983,0.117530281,0.006536354,798.125,14.1544643,7.868382314,25.74976979,840.4149924,30.4382353,-0.113025212,30.55126063,24.41358544,7.185364174,24.61183476,4.182422976,2073.659664,242.1428571,134.9411765,19.88558181,608.7605042,410.3571429,608.6806723,507.6512605,H,0.49721115161123,-4.770648888315329,0.6603991596638658,0.5678123579133206
Kanchipuram,ASIA,79.60369964,12.83520325,4808.332467,4808.332467,4243.851335,0.231824717,139.9193503,0.738894125,3455366.36,4086572.167,631205.8078,0.658596341,0.037616746,433.4827029,28.30329043,9.874890471,52.80222262,278.9357528,37.96314466,19.25811534,18.70502932,27.52018578,26.58186858,31.60959726,24.71660537,1073.244155,221.334673,6.047676608,82.39178521,551.0388083,28.81648141,140.8355435,257.5760645,K,3.4749817844317037,2.0640745864159467,0.5990740740740739,0.7712765508852055
Kandahar,ASIA,65.66724566,31.61991315,403.0,403.0,407.2474948,0.082772676,1142.413,0.567810359,170653.9998,852946.9994,682292.9996,0.283001648,0.160692702,602.3101735,18.53893712,16.37605453,39.71180612,942.7875883,40.16277918,-1.071464012,41.23424373,8.776137326,25.40467334,30.16004959,6.702812246,195.853598,48.37468983,0.0,112.1499864,139.0297767,3.260545906,4.00248139,117.0719603,D,-1.062762072204319,3.884917847195119,0.7423831775700935,0.7487971216349673
Kandalaksha,EUROPE,32.40543981,67.17604167,71.99999994,71.99999998,159.7043274,1.358840974,206.55,0.507612449,53312.99999,21367.99999,-31945.0,0.0,0.0,378.4305557,-0.059201396,8.084606522,22.33541271,975.3890627,19.09166702,-17.10416706,36.19583432,10.96782417,-6.902314881,12.50185188,-11.77337978,514.7777778,67.48611111,25.23611111,31.72817956,180.9027778,78.33333333,176.7222222,94.70833333,A,-4.906622847664578,-1.8112773977210521,1.0,0.9991340966792955
Kandi,AFRICA,2.938888889,11.13055556,15.0,15.0,13.15563857,0.03748399,269.3,0.768222546,17399.99997,119148.9999,101748.9999,0.536683492,0.175965933,305.0,27.62222214,12.82555542,57.7731926,231.6379293,38.49333318,16.2933328,22.20000038,25.99222234,25.83222198,31.06444448,25.6544445,990.9333333,257.8666667,0.0,110.8509415,638.8666667,2.4,159.5333333,2.866666666,K,3.2389133826571186,2.8769576809732866,0.7834722222222222,0.8415544750357521
