City,Region,Area,Brightness,Elevation,Human Modification,2000 Population,2021 Population,Population Change,Crop Land,Grazing Land,Road Density,BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter
Kimhyonggwon,ASIA,-0.129431146,-0.785986263,0.232623135,-1.099400665,-0.164750645,-0.163836479,-0.131207324,-0.40513696,-0.816627279,-0.518948485,-1.71893813,1.011685477,-0.865610622,1.41238437,-1.468354653,-1.963139246,1.57441295,-0.57953424,-2.022342074,-1.51488971,-1.723708501,-0.169686402,0.31136387,-0.481993331,0.935027634,0.275497077,-0.508477503,1.156032803,-0.610690946
Kimmirut,NORTH AMERICA,-0.129151437,-0.686930399,-0.673077174,-1.954805294,-0.165787621,-0.165529339,-0.134671074,-1.061753604,-0.816627279,-0.693354479,-2.789278348,-1.597043841,-1.591304915,1.559617311,-3.053334751,-2.323371634,1.218571478,-1.761863756,-2.71955638,-3.071425302,-2.432106775,-0.874265227,-0.829608763,-0.322071831,-0.598754377,-0.883270348,-0.390649208,-0.622005286,-0.55906202
Kimpese,AFRICA,-0.129629521,-0.643079866,-0.039542716,-0.221907836,-0.165706061,-0.154389793,-0.090516953,-0.474517866,0.511731492,-0.592511646,1.039071941,-0.499393947,0.951080032,-1.038785194,0.379897342,1.095929946,-1.094475712,0.975906373,0.719578439,0.644987516,1.062194975,0.362459375,0.541863393,-0.86580493,0.547692974,0.257146569,-0.879773644,1.123420717,-0.773382099
Kimry,EUROPE,-0.115066451,-0.24600615,-0.525238384,-0.191904041,-0.15683642,-0.157318956,-0.130297903,-0.435088796,-0.737511131,-0.617840429,-1.436878519,-0.997558936,-1.286952167,1.053065343,-1.316449253,-1.324148627,0.90216112,-0.453027428,-1.172344993,-1.342837994,-1.365124219,-0.496572464,-0.613004448,0.029755468,-0.774924106,-0.614777002,-0.02620355,-0.195407414,-0.319527813
Kindersley,NORTH AMERICA,-0.128054277,-0.465549388,0.348100338,-0.113434707,-0.165704045,-0.164765976,-0.131892407,0.414988446,-0.266663023,-0.631880012,-1.566238927,0.530307134,-1.004679837,1.55431271,-0.926317791,-1.71452532,1.549543394,-0.33038417,-1.793039522,-1.176040785,-1.682959857,-0.967664051,-0.810540166,-0.60993053,0.23329136,-0.835135867,-0.620825413,-0.529913203,-0.659918528
Kindia,AFRICA,-0.128783837,-0.740758709,0.051985504,1.320266092,-0.165247623,-0.143319157,-0.047831677,0.337830361,1.359476969,-0.344695749,1.170727042,0.221941539,0.798545314,-1.012004522,1.168701921,1.14142716,-0.761050392,0.725944266,0.951177491,1.048550145,1.207571574,1.84118411,3.244470287,-0.86580493,1.319031156,3.023597495,-0.851001618,-0.179703874,5.067890661
Kindu,AFRICA,-0.124879004,-0.762510802,0.013844651,0.096100932,-0.135737274,-0.0993379,0.034017619,0.370220651,0.031280134,-0.577801775,0.952528583,-0.319507073,2.116014334,-1.33640487,0.008595045,1.185457833,-1.381069215,0.691383165,0.804911067,0.305531295,1.148896419,0.693739941,0.204119296,-0.066197432,-0.424151372,0.297283012,0.286659828,0.721866049,-0.26228493
Kineshma,EUROPE,-0.094120553,-0.347595573,-0.58311291,-0.022647417,-0.137536073,-0.150857524,-0.165687934,-0.811964433,-0.750910472,-0.602887919,-1.515004488,-0.890102072,-1.280141625,1.237650413,-1.220093642,-1.36331308,0.995151032,-0.402609183,-1.27085764,-1.274268203,-1.47392173,-0.564203708,-0.72473148,0.029755468,-0.924910432,-0.717997412,-0.042610738,-0.35209648,-0.319979305
King Salmon,NORTH AMERICA,-0.130315548,-0.71967596,-0.644123535,-2.433313273,-0.165786501,-0.165575636,-0.134859206,-1.061753604,-0.816627279,-0.663494987,-1.729756907,-0.757132208,-0.93703311,0.646935712,-2.220647871,-1.216006282,0.332644092,-1.111112426,-1.318191267,-2.133025403,-1.351970277,-0.702044274,-0.696495289,-0.258103231,-0.483659067,-0.703122071,-0.289947118,-0.469815553,-0.449800803
Kingaroy,AUSTRALIA,-0.126918885,-0.662096621,-0.104355962,-0.640487682,-0.165711887,-0.163858737,-0.128250464,0.395585556,1.013778743,-0.597664318,0.237757128,0.777132137,0.258846596,-0.32744749,-0.04488308,0.137322514,-0.18246706,0.549019465,-0.077231951,0.019965206,0.252603003,-0.289105398,-0.407532707,0.086454909,-0.446022683,-0.337556359,0.082345456,0.225414819,-0.351809536
Kingman,NORTH AMERICA,-0.116512245,-0.344580948,0.683989408,-0.715004692,-0.158148773,-0.158176516,-0.129558866,-0.860889216,0.697201616,0.803081837,0.039163892,1.437360814,-0.289864025,0.548388202,1.063102686,-0.200730837,0.75559128,-1.514572409,0.482048535,0.677566539,-0.134481029,-1.069580944,-1.011351233,-0.676120262,-0.472246287,-1.069380053,-0.688626159,-0.971896353,-0.470053817
Kingsport,NORTH AMERICA,-0.108319587,0.428721664,0.228583054,-0.00949345,-0.15456193,-0.155629301,-0.130767877,-0.186786336,-0.181752942,1.493902787,-0.373898646,0.953854468,-0.424867361,0.573056276,0.088378849,-0.539936446,0.674263896,0.227386254,0.044542514,-0.05341928,-0.477449533,0.170469661,-0.379355981,1.38001159,-1.413877399,-0.364827176,1.306122683,0.130416984,0.317072106
Kingston South East,AUSTRALIA,-0.130741107,-0.766803136,-0.787547223,-0.966480745,-0.165774401,-0.165525422,-0.134697342,-0.547877076,2.433681329,-0.625410726,-0.147433397,-0.357708752,0.213057624,-0.597914299,-0.577039977,0.32777173,-0.665827947,-1.17231145,0.454325526,-0.747133994,0.157573326,-0.535761975,-0.539179365,-0.354056131,-0.18629311,-0.491643659,-0.333105156,-1.011991478,0.352848908
Kingston upon Hull,EUROPE,-0.065571827,0.675717997,-0.750203906,1.037888808,-0.096236955,-0.109789404,-0.132804667,-0.366713468,-0.637033497,0.777917175,-0.779181869,-1.483103433,-0.55978472,-0.292573063,-1.670984956,-0.116207684,-0.683150673,-1.971014619,-0.550481581,-1.459982974,-0.355014022,-0.499035429,-0.78431463,0.434980285,-1.408788644,-0.770176525,0.400540859,-0.540570075,-0.099064461
Kingston1,SOUTH AMERICA,-0.105633345,0.697289206,-0.694586308,1.329741974,-0.014551339,-0.060199823,-0.193907667,-0.92977372,-0.580721718,0.126281197,1.045185856,-1.018016116,1.420147885,-1.196640994,0.109054489,1.259031342,-1.417809474,0.860084483,0.8295921,0.575370122,1.155709186,0.527984193,0.311693155,0.810215903,-0.490739747,0.328566489,0.778304043,0.178576123,0.098878041
Kingston2,NORTH AMERICA,-0.09505308,0.177661057,-0.563330106,0.324959733,-0.140170414,-0.145261842,-0.135031719,-0.490583144,-0.801574449,-0.387917359,-1.103655329,-0.430494248,-1.135945027,1.12385034,-0.69336491,-1.189214216,1.04985435,-1.417517967,-1.38468008,-0.758359426,-1.175065159,-0.0016425,-0.513435358,1.155317616,-1.364815767,-0.445985475,1.094561534,-0.230686223,0.177099483
Kingston3,AUSTRALIA,-0.125573237,-0.619164329,-0.32549872,0.017417269,-0.165631896,-0.16211121,-0.121536652,-1.059766304,-0.386841559,-0.528084281,-0.596868333,-0.715260073,0.215087065,-0.67623017,-1.670956635,0.010625647,-0.831349459,-1.346841219,0.04037081,-1.575578713,-0.125985291,-0.268275121,-0.660191614,0.7760558,-1.325226442,-0.632107098,0.677112633,-0.502314402,0.107011169
Kingstown,SOUTH AMERICA,-0.127414459,-0.615725039,-0.773332427,0.747845383,-0.156036954,-0.160491356,-0.145479055,-0.46035567,-0.482330285,0.191310642,1.237323383,-1.977692184,1.303101045,-1.241912288,0.151929264,1.518310185,-1.699780174,1.100331782,0.97341099,0.813509746,1.292913081,1.64329969,0.836518615,1.688369879,-0.571806686,1.040549136,1.467201591,2.12125995,0.408079852
Kingsville,NORTH AMERICA,-0.125776191,0.43044744,-0.77627037,-0.086592876,-0.16067601,-0.161200766,-0.133609018,-0.232300733,2.145263896,0.104627014,0.672040527,0.35671384,-0.209605755,-0.003681581,0.906947991,0.335452192,0.05249667,0.955497934,0.191464236,1.020470666,0.411572858,-0.436660694,-0.436318954,-0.146158181,-0.399499156,-0.525323555,0.004966145,-0.264121617,-0.345792529
Kinshasa,AFRICA,-0.062203774,0.468855635,0.006367145,1.325132631,0.72105879,1.728001449,4.604807289,-0.840999476,-0.239615011,1.678636338,1.066342761,-0.572055095,1.105162596,-1.109376568,0.323273369,1.142466501,-1.176607891,0.888472113,0.762954024,0.627036262,1.106266345,0.67325457,0.758662317,-0.801683505,0.319497431,0.461996343,-0.776763836,1.187813297,-0.728246202
Kipushi,AFRICA,-0.128938546,-0.665454731,1.250125762,1.247098698,-0.147931601,-0.154197839,-0.146068297,-0.48912619,1.229179001,-0.599008022,0.412792771,1.761508421,0.690965279,-0.910919463,0.342208018,0.233127957,-0.104709082,0.172980135,0.282280702,-0.232000098,0.601738428,0.355036058,0.672287706,-0.86580493,1.347131305,0.953197736,-0.918136345,-0.268481219,-0.768829549
Kirensk,ASIA,-0.130331336,-0.475039147,-0.055789835,-2.288641156,-0.165733621,-0.165507972,-0.134756976,-1.061753604,-0.740217662,-0.581068488,-2.407335798,0.773331597,-1.261317324,2.541800684,-1.048707779,-2.708687978,2.651301435,-0.569569984,-2.624391986,-1.501338129,-2.595355361,-0.903958495,-0.781203863,-0.577946231,-0.014792903,-0.801811996,-0.582462712,-0.479327412,-0.592680856
Kirikkale,ASIA,-0.116229432,-0.09412659,0.878993488,0.313568336,-0.088852198,-0.140367201,-0.278113933,-0.233866557,-0.484419573,1.070622886,-0.544467416,0.237255354,-0.657355562,0.586839894,-0.010560668,-0.504442186,0.584296508,-1.163173938,0.602845145,-0.319730628,-0.593438943,-0.849822073,-0.881287424,-0.58536288,-0.512023463,-0.91655294,-0.571204093,-1.046179027,-0.230364813
Kirkenes,EUROPE,-0.129528175,0.903046874,-0.54483122,-1.381260674,-0.165626742,-0.16539953,-0.134663265,-1.061753604,-0.816627279,-0.068271956,-1.917093946,-1.795558944,-1.360672184,0.588333576,-2.598416349,-1.287122644,0.230604294,-1.247870873,-1.467820104,-2.423840487,-1.434158271,-0.696105621,-0.813473796,-0.034213132,-0.872003916,-0.789279942,-0.131700977,-0.460303695,-0.374158421
Kirksville,NORTH AMERICA,-0.125157504,-0.163766494,-0.365559388,-0.421721551,-0.162554577,-0.162358364,-0.13227222,0.410162527,0.129240104,-0.145367586,-0.636281776,0.23140334,-0.958381244,1.135723806,0.147685521,-0.94957005,1.182012375,0.23467323,-1.211174704,0.010271451,-0.89952925,0.042651884,-0.377530904,0.244168738,-0.781225842,-0.295308146,0.323678491,0.211515336,-0.24606443
Kirkuk,ASIA,-0.102807754,2.363919903,-0.068979462,1.013296648,-0.066656474,0.001648086,0.217765356,-0.500657955,-0.573236492,-0.15779679,0.705835692,0.751674616,-0.740453437,0.990462391,2.458938955,0.092220156,1.097356358,-1.09321054,1.597752573,2.096974813,0.098540566,-0.929897685,-0.760804656,-0.86580493,0.997655851,-0.753317423,-0.92772702,-1.306859086,-0.047095174
Kirkwall,EUROPE,-0.127132577,-0.522985493,-0.79255843,-0.279732945,-0.165194519,-0.164795179,-0.133623217,-1.055072687,-0.037629549,0.104448215,-1.01202401,-2.288566807,-0.541436845,-0.656725224,-2.679450623,-0.083272972,-1.215884109,-1.782615261,-0.2325634,-2.176109558,-0.365741893,0.159060491,-0.289087384,0.925315867,-0.942405996,-0.20653943,0.741050468,-0.165436087,0.466312479
Kirov1,EUROPE,-0.12452621,-0.48218459,-0.434609234,-0.376231473,-0.163877909,-0.163072225,-0.130925482,-0.8023485,-0.592187699,-0.585250838,-1.360953774,-1.11569535,-1.250051907,0.969033622,-1.384160757,-1.162747315,0.68036838,-0.424397538,-1.489675633,-1.303900788,-1.252201921,-0.498709941,-0.644056648,0.061739768,-0.822961175,-0.605521889,0.047185965,-0.18135811,-0.319527813
Kirov2,EUROPE,-0.059898706,0.746841521,-0.546961802,0.636043417,-0.067011842,-0.107847431,-0.217659099,-0.970674519,-0.75674141,-0.626081619,-1.600028882,-1.221292486,-1.432541696,1.340661215,-1.223775867,-1.459371949,1.105597172,-0.401381359,-1.304027271,-1.272598338,-1.561413395,-0.521723366,-0.656514841,0.001592302,-0.808924069,-0.667979641,-0.066730518,-0.276169269,-0.322874821
Kirovo-Chepetsk,EUROPE,-0.117451018,-0.14598513,-0.533463306,0.74375419,-0.145247742,-0.157362404,-0.167188727,-0.909365164,-0.689173783,-0.683025698,-1.614881576,-1.072054221,-1.396248391,1.347693241,-1.207793022,-1.497508215,1.157994969,-0.418671309,-1.315824283,-1.296113006,-1.578413498,-0.547086849,-0.671260952,-0.002228832,-0.78278297,-0.676491456,-0.087316224,-0.289090245,-0.343178273
Kirovohrad,EUROPE,-0.104001332,-0.466107508,-0.526697529,0.734120965,-0.087607065,-0.130288207,-0.241874825,0.157509218,-0.657382084,-0.50024134,-0.982251806,-0.653137285,-1.00125299,0.873255185,-0.771281495,-0.786889275,0.541525735,-0.033003815,-1.19825507,-0.771597737,-0.974048684,-0.697535801,-0.750858284,0.029755468,-0.851398793,-0.764761956,-0.061574664,-0.423085277,-0.371536769
Kirovsk,EUROPE,-0.124066626,1.281747034,-0.380352274,-1.06368462,-0.160664583,-0.163587188,-0.143159712,-1.061753604,-0.816627279,-0.635155291,-2.182925404,-1.50408258,-1.390459332,0.8221099,-2.452578058,-1.576797421,0.640582562,-1.515621103,-1.92024629,-2.560863674,-1.68228457,-0.560722878,-0.713134473,-0.002228832,-0.799337344,-0.680016096,-0.050779655,-0.306033243,-0.376522246
Kirs,EUROPE,-0.123880923,-0.711845263,-0.492220098,-1.406452341,-0.165209308,-0.164473238,-0.132292807,-0.98960285,-0.776461099,-0.693354479,-1.757667938,-0.555440327,-1.270035725,1.365161531,-1.280330596,-1.66016006,1.31251316,-0.577409111,-1.39458203,-1.511999494,-1.688279865,-0.523412275,-0.693194955,0.000678832,-0.832628827,-0.661680847,-0.056719334,-0.266607671,-0.331179796
Kirsanov,EUROPE,-0.126356587,-0.649571334,-0.518658309,0.947877239,-0.16093279,-0.164208456,-0.144786873,-0.272395253,-0.32456476,-0.56918359,-1.379271516,-0.799850512,-1.288219287,1.369995001,-1.048333834,-1.392658208,1.113621841,-0.202132631,-1.214870132,-1.001616206,-1.415938231,-0.659600368,-0.779305632,0.057976909,-1.05654737,-0.825401745,-0.063437936,-0.515136761,-0.290111331
Kiruna,EUROPE,-0.107492648,1.072554796,-0.045181142,-1.657852772,-0.163294218,-0.163543028,-0.134651906,-1.061753604,-0.816126,-0.108097855,-2.061270356,-0.865647941,-1.116359284,0.827614592,-2.354147436,-1.501404666,0.600721963,-1.209527719,-1.68855384,-2.371693055,-1.598580621,-0.708422828,-0.613728886,-0.150896596,-0.408048366,-0.686470684,-0.241105716,-0.30423876,-0.455715227
Kisangani,AFRICA,-0.103107385,-0.707117995,-0.025670189,-1.111830864,-0.005737491,-0.005620157,-0.004228461,-0.217428753,-0.276222196,-0.404654533,1.00071074,-0.463721889,1.997896095,-1.298868078,0.174592998,1.265747243,-1.393537123,0.708376039,0.897126657,0.422295046,1.166518743,1.134047671,0.466361241,1.260586587,-0.866264183,0.544056888,1.649682321,0.725713134,1.033135943
Kiselevsk,ASIA,-0.11318747,-0.155447992,-0.299605131,-0.444648093,-0.151464226,-0.15675572,-0.145073597,-0.601628134,-0.683066441,-0.627116194,-1.704823098,-0.361416947,-1.254555659,1.639561554,-0.877865292,-1.619966661,1.462792192,-0.308180957,-1.89247352,-1.145843985,-1.724398449,-0.577903171,-0.692746322,-0.200155234,-0.582699514,-0.630307185,-0.222680777,-0.218982305,-0.41074364
Kisii,AFRICA,0.071686253,-0.782262581,1.406267434,-0.031190145,0.052061961,0.040977311,-0.001579806,2.556325689,0.86148661,-0.386942975,0.376563307,0.325894391,1.807851901,-1.262895184,-0.494475042,0.752106399,-1.121224673,0.063292167,0.520601846,-0.539372574,0.744549777,1.017464472,0.636302334,1.503473842,-0.786171408,0.528942551,1.76050157,0.235451563,0.739305357
Kislovodsk,EUROPE,-0.117988179,-0.41258396,2.692331446,-0.158946382,-0.138612037,-0.141797595,-0.126157589,0.095566494,-0.489040821,-0.621646529,-1.076059715,-0.229398336,-0.726031041,0.501653669,-1.23989248,-0.838274179,0.371906813,-0.636628135,-1.203460845,-1.249182881,-0.891691653,-0.508048258,-0.480442425,-0.243513901,-0.124263426,-0.466524586,-0.319981075,-0.023091961,-0.528097302
Kismaayo,AFRICA,-0.128489439,-0.757789125,-0.783009297,-0.896729466,-0.164090099,-0.146263278,-0.063237167,-1.061753604,1.423545486,-0.078642318,1.18832147,-1.266536895,1.726128193,-1.294082261,0.306216209,1.465938876,-1.562965279,1.002836943,1.004909078,0.720270017,1.290505024,-0.890596524,-0.652124131,-0.86580493,0.895015718,-0.660826389,-0.860592293,-0.626761216,-0.13042186
Kissidougou,AFRICA,-0.126301076,-0.783962717,0.068420952,0.544502718,-0.16544973,-0.146727493,-0.060780098,-0.13217926,1.241169371,-0.463597316,0.941294092,2.383036715,0.847120596,-1.084264116,1.313498915,0.536267512,0.017081329,0.587152473,0.741309355,0.568054422,1.068114784,1.692717771,1.591212466,-0.577946231,0.420214676,1.827457696,-0.458468982,0.617593679,-0.219571809
Kissimmee,NORTH AMERICA,-0.079190603,1.476930787,-0.747154603,0.718458289,-0.140333437,-0.11938979,-0.031365267,-0.186190002,-0.624810096,1.060450329,0.704531966,0.453328978,0.187188839,-0.317181144,0.606094494,0.487474419,-0.272598565,1.116023681,0.321713678,0.791101931,0.573021992,0.363086443,0.137938381,0.583117829,-0.218792194,0.342714486,0.640198913,1.257710226,-0.028677119
Kisumu,AFRICA,-0.108184707,-0.722617432,1.406267434,0.656179343,-0.086247658,-0.086021156,-0.069692564,1.946762058,0.240742398,-0.122848205,0.711435298,0.511097358,1.949971764,-1.260627521,0.009028507,0.954605924,-1.111091879,0.437019665,0.739502823,-0.011106577,0.958663856,0.655910036,0.487190233,1.163702447,-0.66143078,0.389454405,1.489399125,0.136787815,0.401160868
Kita,AFRICA,-0.128592621,-0.695552984,-0.310604791,0.989814508,-0.165629655,-0.156263923,-0.098231057,0.087813452,2.810020576,-0.564721119,1.27698818,0.907062525,0.525340503,-0.77015991,1.657969095,0.976160959,-0.328137504,0.923458966,0.85392098,1.435593481,1.180426147,-0.127479543,0.786192886,-0.86580493,1.923751092,0.678760672,-0.92772702,-1.064306699,-0.781786808
Kitakyushu,ASIA,0.025144618,-0.06523292,-0.548427094,0.969412403,0.155866025,0.078220209,-0.181988258,-0.372922788,-0.775709107,0.821100756,-0.090950943,-1.229439424,-1.054499138,0.489954808,0.0749164,-0.093301822,0.145745393,0.38531654,-0.375912059,0.37987942,-0.22092946,1.145820955,1.115454848,1.149139587,-0.212362263,0.958244905,1.159483287,1.781343605,0.154337461
Kitale,AFRICA,-0.124067169,-0.774963222,1.623840725,0.658195229,-0.146600651,-0.110621145,0.023451725,2.748084988,0.293835981,-0.498326961,0.235419701,0.991879562,1.709275139,-1.20037114,-0.380412396,0.606097425,-0.894702162,-0.157139861,0.441395785,-0.711545209,0.630925161,0.178997399,-0.087400302,-0.174334827,-0.273740088,-0.071521467,-0.01432938,-0.679755855,0.794696467
Kitami,ASIA,-0.112566148,-0.175303324,-0.025622697,1.000840598,-0.142652389,-0.151387267,-0.151589426,-0.325034116,-0.781096869,-0.565095746,-1.238172196,-0.859606882,-1.237688541,1.11959478,-1.111209479,-1.242023473,0.906780526,-0.610548564,-1.567005652,-0.989093926,-1.261068058,0.037886298,-0.197855104,0.545058078,-0.839464918,-0.202632833,0.652247919,0.381671913,-0.102094878
Kitchener,NORTH AMERICA,-0.048192879,1.210928376,-0.216497274,0.846619249,-0.082755594,-0.088256224,-0.089667876,0.001327641,-0.786233931,-0.311800566,-1.09893094,-0.444807409,-1.081725011,1.049762486,-0.684093665,-1.05773376,0.900755034,-0.157892493,-1.388925287,-0.804427198,-1.132523979,-0.05361046,-0.515350613,0.879474608,-1.275546202,-0.466195394,0.785397541,-0.015734469,0.004328297
Kitgum,AFRICA,-0.129961592,-0.784773943,0.76809024,-0.092366931,-0.165021989,-0.162827564,-0.126325132,3.286792041,-0.216766991,-0.578207698,0.94638683,1.170614166,1.49568716,-1.140686483,0.862156771,1.009736854,-0.75739924,0.509243802,0.912750435,0.517264195,1.082942847,0.285256879,0.082016846,-0.577946231,-0.114312987,0.100495893,-0.313923806,-0.850289886,1.088260946
Kitty Hawk,NORTH AMERICA,-0.130135362,-0.412504426,-0.793577048,-0.178777162,-0.165519863,-0.165392052,-0.134972085,-1.061753604,-0.816627279,5.666180755,-0.03899008,-0.767676188,-0.809818857,0.349526211,0.015579298,-0.08988286,0.11266912,0.725329328,-0.016000481,0.279866699,-0.147212875,0.463416486,-0.151940168,1.788891965,-1.263198647,-0.078085876,1.690527314,0.562221075,0.436895998
Kitwe,AFRICA,-0.116167918,-0.229491194,1.218050762,1.206944758,-0.075794545,-0.07554223,-0.061033543,-0.738648578,0.423494736,-0.594693811,0.433183505,1.943012876,0.691793605,-0.788920758,0.359552445,0.180431242,-0.034629145,0.247946439,0.225961078,-0.156066873,0.560629767,0.414894987,1.062674443,-0.86580493,1.501410934,1.207731348,-0.92772702,-0.434362263,-0.793391037
Kizel,EUROPE,-0.112156574,-0.610293791,-0.419685335,-1.567799581,-0.159831955,-0.162952032,-0.143265492,-1.021907256,-0.761084414,-0.608421758,-1.849812379,-1.118460531,-1.442029308,1.432410222,-1.422430211,-1.677551096,1.263192972,-0.940140048,-1.458535618,-1.58531231,-1.764335538,-0.277430545,-0.528513879,0.218950734,-0.843476124,-0.471358724,0.23908428,-0.033962858,-0.201719434
Klagenfurt,EUROPE,-0.10781753,-0.504471197,0.504518773,0.789010919,-0.131878638,-0.14966093,-0.178842234,-0.577954079,-0.77919628,1.381823941,-0.979619176,-0.101327444,-0.734828377,0.56422076,-0.905627034,-0.788749844,0.477857488,-0.234819463,-1.183020651,-1.046070931,-0.872311785,0.025700985,-0.314204703,0.354214758,-0.775178199,-0.244393985,0.37492397,0.366835738,-0.223566831
