City,Region,tif_count,Longitude,Latitude,tif_count,BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter,Cluster,PC1,PC2,Baseline_Stability,Stability
Libertador General San Martin,SOUTH AMERICA,13.0,-64.79423077,-23.80833333,13.0,21.35608981,12.43525644,50.75620035,427.7650569,32.33076947,7.830769392,24.50000088,25.09871776,15.64487201,25.95384612,15.64487201,780.1538461,153.2307692,4.0,91.18138475,437.3846154,19.92307692,418.3076923,19.92307692,E,0.937743311950411,-1.6834557218043122,0.3969783197831978,0.568941210760397
Lewiston1,NORTH AMERICA,85.0,-70.21676471,44.10137255,85.0,7.266862729,11.07078434,28.08394715,1004.043863,26.73529412,-12.68470588,39.42000023,2.77803922,18.55196075,19.42470591,-5.507058862,1146.635294,110.9882353,78.57647059,11.186034,320.3647059,254.2470588,261.8352941,278.4117647,B,-2.638997076660602,2.6767877595101517,0.7018229166666673,0.7274049928224667
Lewiston2,NORTH AMERICA,97.0,-117.021134,46.39939863,97.0,11.78616837,12.54810999,36.75412518,787.7556706,32.21958764,-1.919587621,34.13917538,11.49072166,21.22835059,21.95601385,2.492955342,356.185567,41.2371134,18.98969072,23.68916696,108.9072165,59.27835052,69.59793814,95.96907216,C,-2.0988289927516104,-0.846411906203517,0.8138586437440313,0.6967581247781408
Lexington,NORTH AMERICA,291.0,-84.50526919,38.02711913,291.0,12.86093928,11.77560132,33.06761546,897.0860308,30.44845373,-5.162199245,35.61065265,21.62457049,13.91466201,23.61403203,1.435738822,1165.329897,120.3127148,69.81786942,16.54433816,347.1030928,244.0206186,323.3814433,263.3264605,D,-1.0164065490858032,1.6288860223167865,0.7767943262411352,0.7573641032145574
Lgov,EUROPE,11.0,35.27121212,51.6969697,11.0,6.316287821,7.976515206,23.65645478,991.4687833,23.89090867,-9.827272762,33.71818161,18.19393973,-4.733333414,18.19393973,-5.896969752,635.9090909,83.72727272,34.0,26.98111742,217.9090909,112.7272727,217.9090909,121.9090909,B,-3.266303284841021,1.4980583345087437,0.2981770833333331,0.26806257136565553
Lhasa,ASIA,66.0,91.10454545,29.66641414,66.0,7.392045447,14.38888894,44.33275107,649.7959669,21.83636368,-10.62121218,32.45757571,14.83661623,-1.157828296,14.83661623,-1.157828296,419.5909091,118.030303,1.0,127.284663,305.030303,3.0,305.030303,3.0,A,-2.6965942827403553,-0.8782299582574444,0.9989528795811529,0.9905039854867405
Lhokseumawe,MALAY ARCHIPELAGO,80.00000012,97.07072917,5.215416667,80.00000012,26.90921874,8.909895682,82.65273275,70.8575861,32.61499987,21.83499975,10.78000011,26.10562494,27.31604147,27.70375013,25.92937505,1525.7,237.8125,70.1375,43.42966909,614.5375,239.1875,297.575,606.0125,G,4.268708055706876,1.436916021936213,0.9870725388601025,0.9800435886362366
Liaoyang,ASIA,655.2599789,123.187506,41.2670735,655.2599789,8.743444827,10.63948693,24.05451729,1248.735799,28.20335769,-16.02670231,44.23005973,23.15216495,-7.694009437,23.15216495,-7.694009437,698.1064078,184.8432812,5.528635405,103.9046916,440.0650483,20.76739518,440.0650483,20.76739518,A,-2.851984742978566,-0.4683944824162892,0.9989528795811529,0.9899868087479118
Liaoyuan,ASIA,243.0,125.1039781,42.92256516,243.0,5.336676955,12.42150204,24.48498246,1398.312262,27.73539106,-22.99506162,50.73045239,21.54698217,-13.17990397,21.54698217,-13.17990397,709.0246914,188.9176955,6.687242798,101.9560955,450.1234568,22.30452675,450.1234568,22.30452675,A,-3.793967969904025,-0.32930860037366216,0.9989528795811529,0.9909074989056953
Libenge,AFRICA,4.000000001,18.63333333,3.6625,4.000000001,24.55416679,10.09166694,76.30861282,58.99323273,31.55000019,18.32499981,13.22500038,24.17083311,24.52083302,25.39583349,24.08333254,1669.0,204.25,50.0,39.25926781,605.25,174.5,329.5,568.25,F,3.5065269217532786,1.1425607900168764,0.9490130505709612,0.7887971183628774
Liberec,EUROPE,88.0,15.05511364,50.76325758,88.0,7.530160969,7.998200768,30.5744113,695.0988575,22.04431813,-4.111363642,26.15568176,16.0125,0.067992429,16.0125,-1.020075758,643.3863636,88.31818182,30.75,37.333572,247.0795455,103.9886364,247.0795455,108.0113636,B,-2.5095203243101456,1.5053597015332236,0.7018229166666673,0.6795765151655423
Liberia,SOUTH AMERICA,15.0,-85.43888889,10.63722222,15.0,26.93027776,10.09944445,73.79105428,82.20502523,34.58000005,20.89333305,13.686667,26.42888896,27.22666664,28.10888914,26.04888878,2082.733333,384.2,3.666666663,88.6911906,1056.466666,17.66666666,267.2,526.8666666,F,4.674644862669037,-0.463281952338599,0.9490130505709612,0.941336618909943
Libreville,AFRICA,123.9999999,9.469287634,0.399932796,123.9999999,26.39338046,6.388508005,65.97647218,100.8124619,31.28387099,21.60080684,9.683064153,26.38131686,25.08844116,27.48131724,25.07123683,2721.330645,468.5322581,6.943548387,67.91263211,1175.540323,59.56451613,886.4919355,113.2580645,F,5.115637339517227,1.3378936432648432,0.9490130505709612,0.730650677665755
Lichinga,AFRICA,49.0,35.25017007,-13.29319728,49.0,18.88767024,10.38112249,59.62604157,219.9476424,26.99183674,9.581632771,17.41020389,20.40476192,15.69319729,21.03741514,15.69319729,1077.979592,246.7142857,1.0,108.0420383,665.8163265,5.591836734,315.6326531,5.591836734,F,1.2776155302441765,-0.8012560587903784,0.9490130505709612,0.9384415340290954
Lida,EUROPE,46.0,25.29184783,53.89728261,46.0,6.459692043,8.175181223,27.706442,828.0696822,22.35869561,-7.147826008,29.50652197,16.53369576,-2.789492747,16.53369576,-3.720652217,657.0869565,82.63043478,34.06521739,27.60226316,227.8043478,114.0652174,227.8043478,124.0434783,B,-2.9645155298075827,1.6611984026336937,0.2981770833333331,0.44888017322150897
Likasi,AFRICA,57.0,26.73684211,-10.98391813,57.0,20.49488309,14.47777778,59.48237289,222.8952671,31.38245616,7.042105256,24.34035077,21.63333321,17.28947372,22.52953225,17.28947372,1208.017544,233.4561404,0.0,98.30003303,657.0877193,0.701754386,262.1929825,0.701754386,E,1.2902980746959818,-1.6738143262368252,0.3969783197831978,0.47449554533924815
Lima1,NORTH AMERICA,133.0,-84.12744361,40.74661654,133.0,10.30012534,10.88771934,29.01377,987.5282464,29.22406017,-8.302255623,37.5263157,20.01315797,-2.333333381,22.09699246,-2.333333381,900.8496241,95.68421053,46.93984962,22.34162226,283.9473684,164.8120301,268.5488722,164.8120301,B,-2.3189589945919074,1.1563259189601272,0.7018229166666673,0.6228606540163059
Limoges,EUROPE,185.0,1.265,45.84301802,185.0,11.51745495,8.477072087,36.34137363,561.490014,24.68216217,1.357297301,23.32486481,8.293513491,18.62882883,18.62882883,5.005225225,990.6648649,96.23783784,63.28648649,13.22837292,281.6486486,204.8216216,204.8216216,268.3027027,B,-1.1563021525959916,2.3188469038003987,0.7018229166666673,0.7309961122958453
Linares1,SOUTH AMERICA,31.0,-71.59193548,-35.8405914,31.0,13.80793015,12.87177406,50.43336844,457.6321401,28.92903199,3.406451671,25.52258073,8.984946189,19.71881731,19.71881731,8.337096707,992.2903226,214.0322581,10.83870968,90.00170259,585.3548387,41.80645161,41.80645161,518.2580645,C,-0.047834992589108505,-0.27713440998027955,0.8138586437440313,0.7236343268657525
Liege,EUROPE,956.0,5.630064505,50.63077929,956.0,9.691570775,7.644647841,33.19499027,576.3127879,22.59309617,-0.432112973,23.02520905,16.34464785,5.447193147,16.87920155,2.797925381,885.2374477,87.08682008,59.56694561,11.73813386,252.9079498,192.6412134,252.5753138,207.8232218,B,-1.6449320365492754,2.5187867175514485,0.7018229166666673,0.7281948225798298
Liepaga,EUROPE,65.99999994,21.02032828,56.53295455,65.99999994,6.870454499,6.288888743,24.6326278,726.8554419,20.39848461,-5.13030292,25.52878755,7.804040302,0.977777798,15.93434331,-1.691161558,710.6060606,82.36363636,33.71212121,29.0059576,233.3030303,113.4090909,207.8181818,147.5454545,B,-2.934620142291514,2.132591078545032,0.7018229166666673,0.7149184411696938
Lihue,POLYNESIA,17.0,-159.3656863,21.98088235,17.0,23.65367654,6.662254922,59.94803238,148.1074515,28.91764708,17.80588229,11.1117648,22.37941147,24.78725478,25.39117678,21.82843141,1059.058823,220.3529412,27.23529412,63.1784926,491.3529411,113.2941176,133.5294118,426.0,F,2.538076250091611,0.36182326424588057,0.9490130505709612,0.9382616448847371
Lijiang,ASIA,7.000000008,100.2845238,26.81666667,7.000000008,13.52500003,12.01428563,48.49948502,470.2849121,24.02857154,-0.742857141,24.77142879,18.85952377,7.933333329,18.85952377,7.383333275,798.5714286,135.2857143,11.0,62.43295724,364.1428571,48.28571429,364.1428571,61.14285715,C,-0.8867049402469969,0.005386911082798757,0.13298949379178604,0.17446777336707972
Linares2,EUROPE,23.0,-3.639130435,38.10108696,23.0,16.96630453,13.60652169,40.87124153,699.2407863,36.20434769,2.913043479,33.29130422,12.76521741,25.95507224,26.06449252,9.084057974,406.0434783,59.0,5.0,51.20193813,159.5217391,30.0,31.0,144.4347826,C,-0.932099307235846,-2.1033312723054114,0.8138586437440313,0.8209248621992269
Lille,EUROPE,994.2353703,3.149064174,50.73047576,994.2353703,10.42381575,7.704069713,34.45155403,546.7289054,23.20058007,0.838587773,22.36199255,9.476209283,6.435851424,17.27388427,3.980395156,742.8149029,76.94669545,43.89260287,15.59927856,215.8688454,150.5742812,187.7512825,171.8932885,B,-1.869757464172776,1.9350469251421647,0.7018229166666673,0.7296204666764099
Lillehammer,EUROPE,58.99999999,10.46257062,61.1289548,58.99999999,3.553389833,7.841807891,25.61862228,841.6187631,20.77288133,-9.835593174,30.60847447,14.18361583,-1.7361582,14.18361583,-6.697740093,671.3728813,81.30508474,29.20338983,33.87355798,234.6610169,97.83050847,234.6610169,114.6101695,B,-3.4728381436452755,1.8333127161425213,0.2981770833333331,0.2684556510889981
Lillooet,NORTH AMERICA,9.000000001,-121.9333333,50.70277778,9.000000001,8.459722201,10.37314796,31.03706021,842.5192871,26.76666662,-6.655555566,33.42222214,-1.275925921,4.683333294,18.75370407,-2.155555566,362.8888889,45.0,17.55555556,27.29625596,127.1111111,63.44444445,88.55555556,108.0,B,-3.5013290392362304,0.3956238802423894,0.2981770833333331,0.4475812557572421
Lilongwe,AFRICA,1916.0,33.93606037,-14.01276096,1916.0,20.47120303,11.85089596,58.59921904,244.3305853,29.75788097,9.537160787,20.22072017,21.99257135,17.19418061,23.05340989,17.01224776,930.8695198,241.7536534,0.324634656,117.8518945,636.7614823,3.409185804,266.7265136,3.557933194,F,1.40205617274284,-1.5713768940553499,0.9490130505709612,0.9384237849834599
Linares3,NORTH AMERICA,15.0,-99.57,24.86333333,15.0,22.63888893,13.86888873,48.67435964,535.5860026,35.86666718,7.373333454,28.49333433,26.02333399,15.47777799,28.62888845,15.47777799,786.2,160.2,19.53333333,67.94392853,340.8,70.46666667,283.9333333,70.46666667,E,0.8799635339726831,-1.7479462961772265,0.6030216802168021,0.5962256281828582
Lima2,SOUTH AMERICA,938.9999999,-77.01468761,-12.0379038,938.9999999,19.10106943,7.475993974,52.92427821,254.4069629,26.81554847,12.7117146,14.10383387,16.78541006,20.83839191,22.46151932,16.23056443,24.1256656,4.924387646,0.212992545,54.75446755,12.71458999,1.548455804,4.481363152,11.77529286,C,-0.29488052797850034,-1.422656351702419,0.8138586437440313,0.8227767910002978
Limbe,AFRICA,30.99999995,9.197311828,4.029569892,30.99999995,25.26491928,7.218010779,73.85204512,85.63699489,30.60645159,20.83225798,9.77419361,24.25430083,25.81505363,26.25053775,24.07741947,3143.483871,663.9032258,29.77419355,78.57439521,1641.451613,126.3870968,397.6451613,1573.935484,G,6.672290769122176,3.4994278415038385,0.9870725388601025,0.9814531596898095
Limeira,SOUTH AMERICA,91.99999999,-47.41041667,-22.56403986,91.99999999,20.5601449,11.56666671,62.98994247,252.4166764,28.39782603,10.03478266,18.36304335,23.1548913,17.17934791,23.16793487,17.17934791,1272.945652,238.0217391,21.70652174,73.00458278,644.0434783,82.84782609,589.9456522,82.84782609,F,1.9009755599651919,0.11414438444948417,0.9490130505709612,0.9385089983157104
Limerick,EUROPE,101.0,-8.623679868,52.66716172,101.0,10.39199667,6.812706234,40.08132814,388.4468746,19.86336625,2.866336662,16.99702984,6.644389365,11.63976895,15.40759076,6.012376209,1075.782178,123.980198,56.07920792,26.86601701,362.2178218,187.029703,223.2277228,330.7326733,B,-1.0475619171096917,2.980413928496744,0.7018229166666673,0.7286966697098414
Linhai,ASIA,102.0,121.1706699,28.8870098,102.0,17.07111933,7.078839877,24.61499007,799.7152949,31.19509802,2.439215678,28.75588211,21.25147056,9.409640471,26.56633992,7.092483623,1389.352941,206.754902,39.88235294,47.34307001,510.2843137,152.2352941,470.2843138,160.6764706,D,0.05900799821268253,1.2494103811063053,0.7767943262411352,0.7560214246497658
Linchuan,ASIA,92.0,116.3521739,28.00018116,92.0,18.46490027,8.203532602,26.08747227,843.0710191,34.05978224,2.614130438,31.44565153,22.58224643,14.24782611,28.42753649,7.746739061,1699.73913,310.923913,47.18478261,61.31970882,810.923913,176.3586957,573.3152174,227.7391304,D,1.0877674215159063,1.391571957774571,0.7767943262411352,0.6132213991925887
Lincoln1,NORTH AMERICA,266.0,-96.67800752,40.80889724,266.0,10.97252506,12.83239349,29.78222273,1098.018116,32.35338332,-10.73421055,43.08759359,21.86240596,-2.992042596,24.27888474,-2.992042596,766.1052632,109.0864662,17.14661654,50.87660058,297.4887218,59.68421053,281.2932331,59.68421053,A,-2.5080084302943138,-0.5998706998332869,0.9989528795811529,0.9905782052964587
Lincoln2,SOUTH AMERICA,19.0,-61.53289474,-34.85964912,19.0,16.02807025,12.95614022,46.96948744,530.6170847,30.57368449,2.989473694,27.58421085,21.66315872,9.385964996,22.5991232,9.385964996,992.6842105,150.6315789,28.57894737,50.51218976,395.2631579,90.36842105,349.2105263,90.36842105,D,-0.15075549868188035,-0.16938798030945473,0.7767943262411352,0.6763985258252863
Linden,SOUTH AMERICA,17.0,-58.27696078,6.012745098,17.0,26.57426453,8.314215604,81.18586866,53.94953133,32.01764668,21.77647041,10.24117627,26.36078431,27.26764679,27.33823496,26.00686275,2327.882353,358.0588235,73.58823534,48.89275987,941.5294117,298.9411766,299.2941177,462.0588236,G,4.992467071882581,2.2851550451281395,0.9870725388601025,0.9804035417970337
Lindi,AFRICA,7.000000014,39.70238095,-9.998809524,7.000000014,26.13214302,8.938095093,71.75040327,125.7425156,31.44285692,18.98571423,12.45714269,27.18333326,24.52619007,27.38095229,24.51904733,958.4285716,188.2857143,7.428571432,88.51611764,487.8571429,29.14285714,428.0,29.28571429,F,2.956697243315604,-1.3156477506489073,0.9490130505709612,0.9377387609823845
Linhares,SOUTH AMERICA,40.99999999,-40.06402439,-19.36585366,40.99999999,23.6959349,9.216260259,60.79875313,195.4575876,31.02439034,15.86585347,15.15853686,25.17032516,21.79105666,26.03739818,21.2325205,1227.317073,187.8536585,38.46341463,51.6168439,535.3658537,146.5121951,365.9512195,152.1707317,F,2.4609975687606327,0.2904519304006562,0.9490130505709612,0.9374719256287999
Linjiang,ASIA,30.99999999,126.9053763,41.81344086,30.99999999,5.701612887,12.3973118,25.1664366,1335.79085,27.85161307,-21.40967751,49.26129089,21.24999988,-12.0295699,21.24999988,-12.0295699,810.5806452,200.1612903,8.870967742,96.49519176,498.1290323,33.70967742,498.1290323,33.70967742,A,-3.4801696986767934,-0.07019984211764718,0.9989528795811529,0.9899729089952084
Linkoping,EUROPE,222.0,15.61452703,58.41741742,222.0,6.671621606,8.093168183,29.05248948,727.0620788,22.3585586,-5.4972973,27.85585586,14.78408409,1.114864871,16.04069066,-1.827777787,534.7882883,70.23423424,25.25225225,29.79042648,187.7927928,88.99099099,180.0720721,105.1486486,B,-2.9020868407870952,1.2728165892745527,0.2981770833333331,0.5217539234899606
Linfen,ASIA,1471.875084,111.5607551,36.1462442,1471.875084,12.6003929,11.98017446,30.19607701,1027.821391,31.38111209,-8.292713148,39.67382537,23.24597756,-0.629771288,24.81056143,-0.629771288,502.5070866,120.9751666,4.203492847,92.65740867,302.4574864,15.64402479,278.9184514,15.64402479,A,-2.1323034457625343,-1.4388598265162493,0.9989528795811529,0.912106411946722
Marsala,EUROPE,25.99999996,12.45641026,37.79807692,25.99999996,17.76314083,7.448076927,35.03665983,518.5639531,29.66923083,8.419230718,21.24999993,16.19230762,24.0653845,24.45641019,12.00384613,472.2307692,75.30769231,3.0,64.65468539,213.3846154,15.76923077,50.57692308,148.3076923,C,-0.34182091922145413,-1.0658225624229576,0.8138586437440313,0.8200632899511087
Linkou,ASIA,40.0,130.25875,45.28625,40.0,3.512916618,11.86791644,23.45327811,1441.803024,26.80499945,-23.7974997,50.60249844,20.20791674,-15.50041664,20.20791674,-15.50041664,569.325,126.425,3.175,95.73178558,346.125,15.525,346.125,15.525,A,-4.509334475789005,-0.36427181483967064,0.9989528795811529,0.9905946190291136
Linqing,ASIA,5024.226829,115.5816434,36.78754919,5024.226829,13.13266109,11.21183991,27.86981618,1101.839466,31.99403648,-8.237999153,40.23203562,25.86514711,-1.135780065,26.15674294,-1.168920776,512.8648733,159.7439593,5.500572461,116.8699251,345.8038393,20.28412309,345.3231826,20.2872548,A,-1.8325680178233508,-1.5373925535938198,0.9989528795811529,0.8246469061274948
Linxi,ASIA,1.000000003,118.0416667,43.525,1.000000003,4.883333206,13.0,27.89699555,1286.392578,27.29999924,-19.29999924,46.59999847,19.98333359,-11.59999943,19.98333359,-11.59999943,361.0,110.0,2.0,116.7761002,255.0,7.0,255.0,7.0,A,-4.101878453930643,-1.1211313546251038,0.9989528795811529,0.9906854758481614
Linxia,ASIA,349.0,103.1572111,35.59859121,349.0,7.328295126,12.24579752,31.78334171,925.9879047,24.87564463,-13.64871056,38.52435526,16.92865331,-4.853915954,18.02488053,-4.853915954,470.4240688,97.83667622,0.29799427,89.29992912,262.1232092,4.756446992,245.0659026,4.756446992,A,-3.3590676158201056,-0.6487114997836146,0.9989528795811529,0.99003478041691
Linyi,ASIA,27954.66656,117.9407131,34.88509049,27954.66656,13.69042478,10.13352748,28.27532255,994.5171356,30.2859363,-5.530184382,35.81612066,25.48335278,1.01196467,25.48348073,0.876189895,747.9749213,210.6025022,11.26171378,100.4909388,469.7056431,41.5498763,469.704807,41.5989067,D,-1.1738875034059415,-0.6160743905623133,0.052893617021276575,0.04881059969843154
Linz,EUROPE,363.0,14.20589991,48.24641873,363.0,9.011903126,8.717561945,30.91077894,747.0349069,24.19917355,-3.999173529,28.19834718,18.07415057,1.244857668,18.07415057,-0.260697891,835.107438,111.6033058,49.09366391,28.5001365,299.6501377,158.2699725,299.6501377,162.0633609,B,-2.0013688534319196,1.8919698652372063,0.7018229166666673,0.7306283115412743
Lipetsk,EUROPE,263.0,39.59470849,52.61029785,263.0,5.566128011,8.319518394,21.67138992,1074.732842,24.88555127,-13.50342206,38.38897338,18.49955644,-4.858808604,18.49955644,-7.541571613,560.4828897,75.14828897,28.63878327,29.21716137,196.0152091,93.64258555,196.0152091,106.1939163,A,-3.692119158265137,1.1415334380537283,0.9989528795811529,0.9898239073925864
Lira,AFRICA,168.0,32.93779762,2.216121032,168.0,23.26758418,12.84459342,77.61665989,111.1483432,32.71250019,16.16369073,16.54880946,22.14910705,24.37400786,24.81686496,22.005357,1357.97619,183.6904762,19.11904762,51.38848189,491.547619,95.48214286,138.7916667,446.9345238,F,2.6188256306522675,-0.5291812808613185,0.9490130505709612,0.9378572615635383
Lisala,AFRICA,27.0,21.50185185,2.172222222,27.0,24.68827156,10.61234566,81.44781466,64.45324947,31.87036995,18.84074077,13.02962918,24.0734568,25.11975295,25.53641976,23.90370369,1730.592593,220.8888889,52.77777778,36.79029606,603.4444444,194.3703704,367.4444444,553.7407407,F,3.6996531081405832,1.2499364488178488,0.9490130505709612,0.4945928066434259
Lisbon,EUROPE,725.9999999,-9.238165748,38.78970386,725.9999999,16.40981406,7.715381076,41.13570825,389.6907881,26.75523413,7.995179109,18.76005506,12.53813132,21.07789255,21.48696051,11.84038109,710.4366391,114.1391185,6.524793389,62.94430128,319.3347107,34.45179063,42.30991736,299.9449036,C,-0.19939675389173758,-0.1795674655467272,0.13298949379178604,0.34818788917575894
