City,Region,Longitude,Latitude,tif_count_2000,tif_count_2021,Area,Brightness,Elevation,Human Modification,2000 Population,2021 Population,Population Change,Crop Land,Grazing Land,Road Density,BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter,Cluster,PC1,PC2,Baseline_Stability,Stability
Ilam,ASIA,46.40135135,33.63490991,37.0,37.0,38.24129988,1.11552616,1088.564,0.700380456,157729.9998,192515.9998,34785.99997,0.210982206,0.238356755,201.1621622,15.83066446,12.67470718,34.06758932,926.225256,36.10191985,-1.102513492,37.20443406,5.508319883,26.79047801,27.29343646,4.690761304,481.2972973,93.62162162,1.0,85.48260354,245.4324324,3.405405404,4.405405404,224.4054054,D,-1.278722645388043,2.3660099206355087,0.768027210884354,0.7359097335828686
Ilebo,AFRICA,20.58988095,-4.327380952,14.0,14.0,12.08231689,0.001980037,471.5317875,0.460980201,16482.99991,138538.9998,122055.9998,0.172708692,0.182811333,63.28571447,25.11790221,9.648994173,86.05190059,41.09871674,30.40528529,19.1923572,11.21292809,25.16567857,24.54480989,25.5700591,24.54480989,1671.0,246.2857143,15.5,54.62004634,659.7857143,84.0,478.5,84.0,J,3.6103643204901763,-0.16920098296425112,0.8453701380175664,0.7850040305700888
Ilheus,SOUTH AMERICA,-39.0468254,-14.80634921,21.0,21.0,18.6927489,1.084668883,201.19,0.703743235,193749.9997,123366.9997,-70382.99992,0.02889193,0.019205548,306.7142857,24.63220951,6.599596977,62.64514814,135.5422625,29.64248058,19.10762678,10.5348538,25.95026289,23.62297222,26.1730532,22.83752251,1931.285714,197.1428571,128.8571429,13.64783859,557.5714286,402.1428571,507.0,476.1428571,M,3.4307755132191007,-4.342278730038544,0.986947040498442,0.9912160104054782
Iligan,MALAY ARCHIPELAGO,124.2304924,8.203977273,87.99999993,87.99999997,76.51129521,0.200182494,333.536,0.626582693,306277.9994,368340.9994,62062.99998,0.378104104,0.018891259,540.5568186,26.89086765,9.025390192,79.11069211,70.60182406,32.66340299,21.25267356,11.41072943,27.07948611,26.75408639,27.7227154,25.90973126,2861.636364,490.8863637,93.97727273,57.43129267,1289.079546,291.6363636,535.6363636,409.9204546,M,5.874767076463492,-3.215591723249391,0.986947040498442,0.9915959543415248
Illapel,SOUTH AMERICA,-71.17794118,-31.63137255,17.0,17.0,17.18281521,0.423831099,409.294,0.498355216,833.0000049,23897.99997,23064.99997,0.026648614,0.394194579,481.6470587,14.58729116,11.951828,57.61999422,345.9325921,25.81958804,5.07694121,20.74264728,10.37923521,18.56782307,18.86910685,10.37923521,191.9411765,62.35294118,0.0,119.4167471,137.6470588,0.0,0.0,137.6470588,F,-0.8055813759962406,1.836653380993305,0.871405152224824,0.8385879635146803
Illichivsk,EUROPE,30.63447712,46.33300654,51.0,51.0,63.55869438,1.468926483,44.36,0.763476535,53957.99996,59196.99995,5238.99999,0.205230014,0.03035444,583.6470588,10.0847046,7.496110664,24.50190847,866.5355667,26.26459167,-4.326767342,30.59135946,18.73939724,0.262765103,20.78762062,-0.444835293,451.4901961,49.80392157,27.98039216,18.87640557,137.6078431,92.96078431,136.1764706,104.9411765,B,-2.6525844384121835,-0.7791632769608113,0.6362987886944815,0.6475398610233677
Illizi,AFRICA,8.475,26.50833333,7.0,7.0,6.731355683,1.075224372,673.045,0.404973762,6.999999981,8701.999979,8694.999979,0.0,0.0,154.7142859,24.93364906,15.2324167,41.14806093,823.2380284,42.12871552,5.110285555,37.01842989,16.2048566,34.25776182,34.25776182,14.18633311,24.0,5.0,0.0,47.14045334,10.0,2.0,2.0,8.0,D,-0.4819603489209882,3.467090817009071,0.7541496598639458,0.7286770519481599
Ilo,SOUTH AMERICA,-71.33657407,-17.63935185,18.0,17.99999999,16.25464352,0.619064329,418.414,0.570252481,31508.0,62847.99996,31339.99997,0.011428657,0.000670403,371.0,19.17658329,6.761500357,51.96816444,229.1774216,26.27750015,13.30550003,12.97200012,16.49966717,22.14283276,22.14283276,16.49966717,6.000000008,2.000000002,0.0,42.24857905,4.000000004,0.0,0.0,4.000000004,C,-0.45038941811610816,0.8004763749217857,0.11542910447761204,0.17936774652921209
Iloilo,MALAY ARCHIPELAGO,122.599189,10.92479911,1120.0,1120.0,981.6030127,0.079213552,86.04671075,0.540975721,1191615.998,1342408.998,150793.0005,0.559793993,0.029054998,702.2785714,27.38684023,7.61315733,71.79046009,79.57874705,33.24090828,22.63667205,10.60423622,27.43337219,27.16223371,28.42091269,26.35462636,2141.529464,311.8276786,50.05089286,53.81081036,823.9696429,176.1678571,469.6607143,282.5267857,L,4.874636975403582,-1.2953112415630255,0.8525114155251139,0.8105355871642257
Ilorin,AFRICA,4.646408046,8.456781609,290.0,290.0,252.3023302,0.182590895,344.897,0.593125773,420682.9999,768121.0,347438.0,0.2881778,0.31345202,1193.66207,25.88219239,10.70787193,64.95129847,149.660521,34.66982457,18.18417929,16.48564528,24.42371844,26.35189902,27.95644912,24.08181614,1176.775862,231.3793103,6.255172414,76.89179872,514.2655172,27.77931035,167.5551724,507.2724138,J,3.2526138686125776,1.1813460680745476,0.8453701380175664,0.8100939287549687
Imbituba,SOUTH AMERICA,-48.67333333,-28.22916667,10.0,9.999999997,9.767648912,0.855194469,24.985,0.773719339,5623.0,15703.99998,10080.99998,0.11912381,0.212849,2957.699995,19.98620396,7.940723038,48.46609535,306.9871521,27.88091984,11.49689674,16.38402214,23.86154232,17.07926273,23.86154232,16.31016273,1493.2,171.7,88.6,21.64556007,488.8,285.8,488.8,301.5,H,1.7412826806799802,-2.8906077735153404,0.4072842105263159,0.327478509679715
Imperatriz,SOUTH AMERICA,-47.46739583,-5.505208333,80.0,80.0,69.16411644,1.86087855,217.129,0.714064239,62605.99999,234691.0,172085.0,0.104685454,0.234481769,532.1125001,26.14205287,12.01447703,72.73266411,46.05798974,34.60812526,18.08915002,16.51897523,25.64179981,26.1140275,26.75085003,25.64179981,1448.375,276.35,9.325,79.47221279,732.3875,45.55,230.5375,732.3875,J,3.7546490448838896,0.36717785792362795,0.8453701380175664,0.8064069308391045
Imphal,ASIA,93.91568428,24.82780036,738.0,738.0,699.7458434,0.109647551,711.6116374,0.716788332,951207.9983,974734.9993,23527.00093,0.374436156,0.014458088,367.6178862,20.73551605,10.83668308,48.59877374,403.0852655,28.99784013,6.698886218,22.29895403,24.53086297,15.6927997,24.53086297,14.87746669,2495.323848,548.5501355,11.64498645,92.45333849,1474.50813,64.26151762,1474.50813,68.87533876,L,3.8668717507231745,-1.80229915270477,0.8525114155251139,0.833776552012304
Incheon,ASIA,126.7053336,37.51005722,817.2909598,874.2745129,948.3536701,4.69453342,26.864,0.830129842,3809912.004,4555285.362,745373.3574,0.125283555,0.001667374,4502.478407,11.62982239,8.871376486,24.20768877,1034.377917,28.85330995,-7.7903386,36.64364847,23.41559891,-1.692754372,23.81274075,-1.692754372,1259.663527,287.227399,25.72266918,86.54464725,712.7814061,82.58235192,697.8018449,82.58235192,H,-1.101048096130412,-1.0110898412760883,0.6123368421052627,0.6072578616578186
Independence,NORTH AMERICA,-94.42137263,39.05895717,255.4047622,255.4047622,283.0370482,3.002510628,281.9005393,0.774992627,168888.0406,158340.3667,-10547.67395,0.197865173,0.040342206,8898.238031,12.61881048,11.94111041,29.8325397,1014.161374,32.15325545,-7.873671902,40.0269269,22.50862492,-0.444552856,24.76423199,-0.444552856,1008.506686,130.3383052,31.38947158,41.36986153,360.5931129,110.4195193,325.6442793,110.4195193,I,-1.9338068074783792,-0.3312696198786733,0.5115197568389064,0.5819559389093184
Indianapolis,NORTH AMERICA,-86.13979486,39.83126773,1763.0,1763.0,1975.532943,3.604643542,241.0893827,0.796362958,1013930.0,1391249.0,377318.9998,0.153426888,0.032752683,7821.34827,11.11490307,11.21882573,29.61617817,988.2994284,29.87482584,-8.006677391,37.88150296,20.80639243,-1.62958908,22.8875502,-1.62958908,1017.025525,113.5899036,56.92909813,21.25811466,317.0005672,190.6976744,303.5734543,190.6976744,B,-2.1782296973660396,-1.451541657940862,0.6362987886944815,0.6213216574101478
Indore,ASIA,75.8481318,22.75893645,1133.0,1133.0,1057.307037,0.724299219,407.4777778,0.799167844,1930999.0,3467270.998,1536271.999,0.478351828,0.003828805,1525.675199,25.1078299,14.32405635,46.2786242,458.8357599,40.78133539,9.829098896,30.95223656,25.7348463,25.50591114,31.14216307,19.2722056,995.8543689,303.6098853,1.957634598,139.3130062,787.3795234,7.825242718,143.0609003,12.94704325,K,2.568592050515108,3.268196361376414,0.8420803782505921,0.8797063621718292
Indramayu,MALAY ARCHIPELAGO,108.1588345,-6.508062666,4170.385318,4176.385318,3617.374982,0.255505615,134.7289992,0.703552447,4859245.142,5757559.915,898314.7731,0.606452558,0.044790272,432.6085578,26.92313252,8.629997645,79.78481825,49.35362211,32.62398238,21.79780145,10.82618093,26.44198152,26.91411337,27.47411451,26.37827953,2072.442075,402.2726846,30.72075789,72.74573601,1017.855253,123.5535907,304.7728888,990.3154794,N,5.607898513955156,-1.102156979437864,0.9588541666666666,0.9352419651823304
Ingeniero Guillermo N. Juarez,SOUTH AMERICA,-61.85833333,-23.89166667,15.0,15.0,14.11855839,0.575307249,181.338,0.466684339,2366.999999,8521.999988,6154.999989,0.020827252,0.005673296,368.0,23.15483284,13.57016659,54.04072952,404.651886,35.16899872,10.05800056,25.11099815,26.65933228,19.79700088,27.76849937,17.92516708,674.0,128.0,8.0,74.92345428,343.0,36.0,321.0,53.0,G,1.1093077209702682,1.6198874286732052,0.8064319248826276,0.7690421642773746
Ingham,AUSTRALIA,146.1572917,-18.64895833,7.999999998,7.999999998,7.266134231,0.318599264,39.957,0.743775667,1093.999997,3940.999986,2846.999989,0.568096408,0.130940829,339.7499997,23.98626089,9.946770907,52.92850781,315.4454804,32.24875069,13.45599985,18.79275036,27.08483362,19.63308382,27.37583351,19.63308382,2130.0,495.0,41.25000001,88.27872657,1256.5,143.0,1095.0,143.0,L,4.580598294884117,-1.5225600600766847,0.8525114155251139,0.8342313160092472
Ingolstadt,EUROPE,11.43770718,48.7626151,181.0,181.0,236.2754827,0.710270134,479.296,0.814846617,185394.9999,163156.9998,-22238.00004,0.193002479,0.014177973,4077.685083,8.637042536,9.177293372,32.57503278,723.964201,24.33873467,-3.833928178,28.17266284,17.62767343,1.170017483,17.62767343,-0.181686915,743.4309392,88.35911602,43.85635359,24.2956914,251.5414365,136.281768,251.5414365,148.9779005,B,-2.2585982747870417,-1.534674761399609,0.6362987886944815,0.6331658491494776
Inhambane,AFRICA,35.43090278,-23.88888889,24.0,24.0,22.58920902,0.051639612,44.208,0.472139466,935.9999988,10214.99998,9278.999985,0.190903198,0.306221069,306.6250003,23.69765043,10.3985399,60.30063152,246.2714863,31.69830441,14.4543699,17.24393368,26.56850004,22.10901856,26.56850004,20.48389506,954.75,149.625,27.0,53.32665634,410.25,95.875,410.25,128.875,J,2.2212759236432813,0.3970411490003109,0.8453701380175664,0.7751166636869952
Inhumas,SOUTH AMERICA,-49.49927536,-16.36195652,23.0,23.0,20.62868371,0.455350125,777.444,0.797685652,7163.999999,49320.99996,42156.99996,0.351728616,0.492086578,229.6086957,22.86498766,10.72734385,67.65623275,111.9829413,30.04739123,14.1918692,15.85552203,23.19505161,21.51083399,23.95820941,21.20742035,1679.73913,292.6086957,10.0,78.68207019,822.7826087,37.60869565,459.9565217,59.60869565,J,3.1684761170728386,0.6552404014043984,0.8453701380175664,0.8096026018745233
Innisfail,AUSTRALIA,146.0212963,-17.525,9.000000001,9.000000001,8.12218192,0.223888534,2.218,0.655395694,902.9999958,4865.999974,3962.999979,0.24533197,0.137578138,450.0,24.0409565,7.830496311,51.57778931,267.8771667,30.98297882,15.80106354,15.18191528,25.94485855,22.52712631,26.93510628,20.35797882,3427.0,648.0,75.0,73.20056152,1720.0,268.0,1293.0,396.0,M,5.975694407110495,-4.564640869057017,0.986947040498442,0.9914045847234889
Innsbruck,EUROPE,11.393309,47.2696472,137.0,137.0,173.7341687,0.601763624,1240.923,0.772238117,250704.9999,175911.9999,-74792.99999,0.043506323,0.052568617,2432.883211,6.384688628,8.699407473,33.51349648,654.7032435,20.28396372,-5.64993425,25.93389808,14.41197796,-1.541153252,14.41197796,-1.541153252,1095.715328,151.1678832,51.89781022,36.97127029,426.9051095,171.1678832,426.9051095,171.1678832,B,-2.250130974974034,-2.547647875736145,0.6372543741588154,0.6518790343618788
Inongo,AFRICA,18.27628205,-1.930128205,12.99999999,12.99999999,11.19362689,0.0,314.884,0.155959332,0.0,39282.99982,39282.99982,0.101750622,0.018975814,177.2307692,25.68185234,8.702513255,85.31553004,42.34857647,30.93007748,20.72969217,10.20038531,25.45146121,25.26901377,26.23400057,25.21219151,1799.0,244.4615385,45.0,39.23957062,657.7692308,209.3846154,475.5384615,342.2307692,M,3.9220162407522676,-1.7816566672869518,0.986947040498442,0.9916004367491785
Inowroclaw,EUROPE,18.25457746,52.78779343,71.0,71.0,101.0200291,1.075837028,92.894,0.813707962,76052.99998,75993.99996,-59.00001994,0.231038108,0.029044694,1660.056337,8.486377219,8.595787706,29.95139111,767.0287252,24.35063376,-4.348394602,28.69902828,17.89863683,0.091732356,17.89863683,-1.013159663,522.2394366,77.90140845,22.0,38.49989061,203.8028169,78.0,203.8028169,88.0,B,-2.5323548278124663,-0.734139094311201,0.6362987886944815,0.6519818870866002
Inta,EUROPE,60.16033333,66.04333333,50.00000001,50.00000001,105.9507725,1.189882167,89.431,0.403918524,57287.99997,18026.99998,-39260.99998,0.0,0.0,0.0,-3.735573368,9.391453056,20.37950096,1229.964824,20.83319992,-25.24964081,46.08284073,10.52098003,-11.6722599,11.92138664,-18.52211388,521.0,68.0,25.0,33.87380905,188.48,80.0,179.0,92.0,A,-5.880388267601841,-1.6277553225039632,0.9997553017944533,0.9987779065049691
International Falls,NORTH AMERICA,-93.41414141,48.60631313,33.00000001,33.00000001,42.94435138,1.04457146,364.142,0.6492363,10896.99999,12808.99999,1911.999993,0.07792558,0.002699471,1854.727271,3.241914106,11.63999474,24.42980119,1277.706735,25.77590937,-21.87093943,47.64684955,18.06995421,-13.54675227,18.06995421,-13.54675227,639.030303,104.5757576,17.96969697,55.7773767,276.7272727,62.72727273,276.7272727,62.72727273,A,-4.548158582074512,-0.3855774333198292,0.9997553017944533,0.998923995005456
Invercargill,POLYNESIA,168.3596491,-46.40307018,38.0,38.0,47.42547201,0.732724957,48.832,0.713407855,38356.99998,32456.99994,-5900.000041,0.004652584,0.189582174,3640.815787,10.43825137,9.47899211,51.62869654,326.415488,19.64949648,1.289975032,18.35952126,9.941000083,7.148400407,14.28805135,6.185551543,995.7894737,108.3421053,60.07894737,17.22216767,286.2105263,207.1842105,255.7631579,222.7368421,C,-1.3054193208487794,-2.7773256920712717,0.8620708955223876,0.8593202183055085
Inverell,AUSTRALIA,151.1075,-29.76583333,10.0,10.0,9.913966021,0.146948036,803.542,0.723049274,2312.0,6458.999983,4146.999983,0.057532589,0.277252342,406.0,15.93004131,13.76158333,49.88611221,524.8484497,29.45000076,1.863999963,27.58600044,22.08816719,9.095666885,22.08816719,9.095666885,809.0,108.0,37.0,36.25243378,305.0,132.0,305.0,132.0,E,-0.4042384607108339,0.125429158229286,0.7067281105990793,0.5940487323181987
Inverness,EUROPE,-4.232389937,57.47893082,52.99999999,52.99999999,84.82800658,1.343025892,323.148,0.691541865,40487.99998,37996.99998,-2490.999997,0.038893842,0.058135661,4580.924527,8.117695502,7.243285584,39.79429418,414.9376894,18.16695048,-0.035177236,18.2021285,4.059086359,9.583699892,13.46039099,3.403361204,1030.283019,115.0188679,55.1509434,24.17071803,332.9622642,182.0,213.6981132,296.9622642,C,-1.9165933128137387,-3.214303945326294,0.8620708955223876,0.8723263746062757
Ioanina,EUROPE,20.83860294,39.65637255,68.00000002,68.00000002,76.00402807,0.844621437,388.393,0.728341405,80021.99992,87892.99987,7870.999949,0.289867964,0.066754341,2299.808822,12.94237708,11.16923718,37.98548973,673.7901575,29.7351318,0.340323547,29.39480852,6.231228001,21.42937506,21.42937506,5.025294129,987.4264706,147.5147059,30.41176471,49.27654581,399.75,96.88235294,96.88235294,357.3970588,C,-0.9070237197294362,-0.4330553659082073,0.8168843283582088,0.8030278614868076
Iowa City,NORTH AMERICA,-91.54774143,41.66861371,107.0,107.0,123.257583,1.797136326,222.257,0.736754031,72779.99998,105957.9999,33177.99997,0.253796988,0.082530688,3231.859814,9.889798557,11.3348358,27.27234475,1102.858345,30.16508427,-11.39713089,41.56221543,22.89458877,-4.519569936,22.89458877,-4.519569936,915.1588785,114.9626168,26.99065421,43.00622273,337.4018692,97.60747663,337.4018692,97.60747663,B,-2.470826358503921,-0.24563394797979615,0.5921399730821001,0.6107242476883206
Ipatinga,SOUTH AMERICA,-42.59234496,-19.49152132,172.0,172.0,157.0183374,1.401949086,526.246,0.730286097,282643.0,455479.9998,172836.9999,0.081658514,0.151825318,2455.35465,23.07650308,11.67193112,64.75446235,195.4746458,31.53259236,13.50734877,18.02524324,24.60227627,20.45336605,25.31646706,20.45336605,1262.412791,256.1976744,11.72093023,81.06581697,671.4011628,39.58139535,493.8953488,39.58139535,J,2.373402125134396,0.5679113211535878,0.8453701380175664,0.8097021683627446
Ipiales,SOUTH AMERICA,-77.64913194,0.842708333,48.0,48.0,41.3111913,0.125823385,2141.418,0.619839473,58220.99997,118289.9999,60068.99997,0.387018597,0.529421285,1682.729166,11.25883677,9.388281365,86.26722908,49.85921685,16.6684165,5.785770853,10.88264563,11.57880173,10.53311469,11.63932985,10.53311469,1065.354167,126.9583333,49.20833333,27.32111677,329.6041667,176.3541667,322.375,176.3541667,F,0.23038706468120645,-1.625326495685732,0.1348711943793909,0.20891979328719587
Ipoh,ASIA,101.0952128,4.619326241,188.0,188.0,162.3111622,2.359101946,483.6546255,0.840353364,510769.9998,682466.9997,171697.0,0.227411844,0.0,697.2234041,27.07353131,9.471051434,87.06610785,43.00254128,32.59040507,21.71421814,10.87618693,26.63853587,27.23416328,27.60210982,26.54527138,2598.760638,320.8510638,148.1702128,29.15519635,883.9042553,468.5,683.6223404,719.8723404,M,5.512121625763153,-4.86291132354382,0.986947040498442,0.9918293836848249
Ipora,SOUTH AMERICA,-51.11449275,-16.42971014,23.0,23.0,20.63586454,0.301039765,548.411,0.639879715,5344.999999,27829.99998,22484.99998,0.352614822,0.410747423,344.0,23.75432769,11.77580829,66.81173142,127.3539993,31.32726155,13.70191342,17.62534822,24.31404404,22.12404326,24.94643551,21.86312427,1656.695652,287.0,10.91304348,79.1083437,815.173913,40.91304348,458.4347826,58.82608696,J,3.211071006753076,0.8008623015018417,0.8453701380175664,0.8104627838939537
Ipswich,EUROPE,1.168077957,52.06223118,124.0,124.0,173.5496071,1.094910072,18.404,0.822808219,124476.9999,164754.9999,40278.00001,0.144902797,0.03486572,4251.491936,9.880165162,7.994257577,37.80724738,493.3420162,22.02673727,0.883956103,21.14278103,7.466433429,5.969374664,16.13368739,4.285223649,584.5967742,61.06451613,36.61290323,16.06006815,174.1774194,118.4596774,147.0483871,142.5241935,C,-2.2151546619727176,-1.77473571545316,0.8620708955223876,0.8576441100761307
Ipu,SOUTH AMERICA,-40.71666667,-4.320833333,2.0,2.0,1.726030326,0.525835397,383.41,0.681444034,630.9999966,9191.999964,8560.999967,0.11519282,0.081614643,449.9999997,24.12395859,10.72491646,79.80442047,69.9935608,31.1590004,17.71999932,13.43900108,23.7523346,24.45416641,24.9608326,23.35883332,1032.0,254.0,2.999999998,106.9746094,652.9999999,11.0,47.0,214.0,J,2.8441870307613026,1.2338824472379584,0.600464240903388,0.563744660398352
Iquique,SOUTH AMERICA,-70.12443182,-20.24299242,43.99999998,43.99999997,40.35834139,1.627501562,108.991,0.581362744,114905.0,318633.9998,203728.9999,0.0,0.053374543,258.5227274,16.95200031,7.13691098,55.81627178,212.0938565,24.03803114,11.25878557,12.77924557,16.18072991,19.65477735,19.65477735,14.49256611,0.977272727,0.977272727,0.0,26.04132423,0.977272727,0.0,0.0,0.977272727,C,-0.8539594959289011,0.40268181340377984,0.8168843283582088,0.5862634558501715
Iquitos,SOUTH AMERICA,-73.27363388,-3.75204918,61.0,61.0,52.60702728,1.138550827,123.894,0.650035022,88900.99988,335681.9999,246781.0,0.064964894,0.0,486.1639345,26.18224013,9.858797386,85.95984149,42.90203951,31.78054084,20.31176995,11.46877089,26.23929458,25.73913909,26.59518364,25.55491788,2774.786885,296.1803279,147.9508197,21.7551712,834.1639344,492.6885246,739.2131148,496.0655738,M,5.075469478631088,-5.110207264154594,0.986947040498442,0.9911119916355426
